WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1765707.60285 5905402.02455)",156500,Puhinui North,0.70326337,0.70326337,-36.98292293271743,174.86187629637257,1765707.6028699244,5905402.02455,1765707.60285,5905402.02455
"POINT (1769999.5375 5908683.55305)",156600,Dannemora South,0.63838551,0.63838551,-36.95259215951323,174.90933724952734,1769999.53751559,5908683.55305,1769999.5375,5908683.55305
"POINT (1765440.19235 5904594.02535)",156700,Puhinui South,0.5261099,0.5261099,-36.99024983445651,174.8590503339968,1765440.1923499997,5904594.0253721755,1765440.19235,5904594.02535
"POINT (1768170.6329 5907338.20825)",156800,Rongomai West,0.48507019,0.48507019,-36.965041594276315,174.88910574937074,1768170.6328999996,5907338.208258461,1768170.6329,5907338.20825
"POINT (1770696.43315 5908544.7587)",156900,Baverstock,1.09060982,1.09060982,-36.95371653407346,174.91719175761398,1770696.4331260417,5908544.7587,1770696.43315,5908544.7587
"POINT (1766964.0132 5905560.132)",157000,Puhinui East,0.60410137,0.60410137,-36.98127624004577,174.87595137066504,1766964.0131922066,5905560.131999999,1766964.0132,5905560.132
"POINT (1777026.17255 5907263.7734)",157100,Turanga,84.96006242,84.96006242,-36.96408816208615,174.98854671432767,1777026.1725499993,5907263.773395298,1777026.17255,5907263.7734
"POINT (1768672.29255 5906385.0474)",157200,Rongomai East,0.58097595,0.58097595,-36.97353935273947,174.8949511617074,1768672.2925555813,5906385.0474,1768672.29255,5906385.0474
"POINT (1770563.88495 5907304.92615)",157300,Ormiston North,2.3006071,2.3006071,-36.96491075141632,174.91598373140923,1770563.8849622882,5907304.92615,1770563.88495,5907304.92615
"POINT (1781666.04085 5915620.05865)",157400,Maraetai,6.87756456,6.87756456,-36.88792378816491,175.03863080216743,1781666.0408297193,5915620.05865,1781666.04085,5915620.05865
"POINT (1769322.5785 5906569.24535)",157500,Chapel Downs,0.76033315,0.76033315,-36.97176301490336,174.90221183764544,1769322.5785000008,5906569.245354859,1769322.5785,5906569.24535
"POINT (1766115.713 5902534.8569)",157600,Wiri West,8.04111588,8.04111588,-37.00868308421745,174.86709121559636,1766115.713002821,5902534.8569,1766115.713,5902534.8569
"POINT (1768548.2244 5905650.6887)",157700,Clover Park North,0.92445239,0.92445239,-36.9801778132947,174.8937220037088,1768548.2243877687,5905650.6887,1768548.2244,5905650.6887
"POINT (1771856.32245 5908009.52875)",157800,Mission Heights North,1.07261785,1.07261785,-36.958327614509095,174.93033419924882,1771856.3224311448,5908009.5287500005,1771856.32245,5908009.52875
"POINT (1768297.4224 5905047.0518)",157900,Clover Park South,1.18316226,1.18316226,-36.98566120830959,174.8910401595266,1768297.422387362,5905047.0518,1768297.4224,5905047.0518
"POINT (1769818.03715 5905908.30925)",158000,Donegal Park,0.90769672,0.90769672,-36.977628397565454,174.90792383387887,1769818.0371500012,5905908.309259781,1769818.03715,5905908.30925
"POINT (1770706.4399 5906026.62035)",158100,Ormiston South,1.70343205,1.70343205,-36.976401688046764,174.91787330104378,1770706.439900001,5906026.620345576,1770706.4399,5906026.62035
"POINT (1772027.04275 5907263.23395)",158200,Mission Heights South,0.8695296,0.8695296,-36.96502006129803,174.93242075297886,1772027.0427247467,5907263.23395,1772027.04275,5907263.23395
"POINT (1769643.19285 5905052.5472)",158300,Hilltop (Auckland),1.14159708,1.14159708,-36.98536989615412,174.90615282001792,1769643.192851354,5905052.5472,1769643.19285,5905052.5472
"POINT (1767916.4388 5903569.9151)",158400,Wiri East,1.36807439,1.36807439,-36.999037634569525,174.88709031374708,1767916.4387999992,5903569.915086554,1767916.4388,5903569.9151
"POINT (1768812.3574 5904063.01705)",158500,Goodwood Heights,1.28157259,1.28157259,-36.99443456697962,174.89704348160475,1768812.3573905677,5904063.01705,1768812.3574,5904063.01705
"POINT (1771983.9599 5905457.80835)",158600,Ormiston East,4.41466682,4.41466682,-36.981293613086315,174.93234836536885,1771983.959900001,5905457.808338353,1771983.9599,5905457.80835
"POINT (1765476.50035 5900854.03225)",158700,Clendon Park North,0.74920256,0.74920256,-37.02393950075727,174.86027934523247,1765476.50035,5900854.032254182,1765476.50035,5900854.03225
"POINT (1766189.33985 5901138.36215)",158800,Burbank,0.64850807,0.64850807,-37.02125192811942,174.86822643645854,1766189.3398500006,5901138.362165333,1766189.33985,5901138.36215
"POINT (1774143.7126 5905288.42355)",158900,Tuscany Heights,6.62922909,6.62922909,-36.9824222455117,174.95664084895031,1774143.712584134,5905288.42355,1774143.7126,5905288.42355
"POINT (1769090.8915 5903226.01915)",159000,Totara Heights,0.85465897,0.85465897,-37.0019254112373,174.90035968265786,1769090.8915232625,5903226.01915,1769090.8915,5903226.01915
"POINT (1767751.04165 5902023.9789)",159100,Homai East,0.71246766,0.71246766,-37.0129953208367,174.88557654854972,1767751.0416439222,5902023.9789,1767751.04165,5902023.9789
"POINT (1767117.0493 5901390.82615)",159200,Homai West,0.91199682,0.91199682,-37.018812730314416,174.87859422413837,1767117.0493116605,5901390.82615,1767117.0493,5901390.82615
"POINT (1770190.936 5903359.97765)",159300,The Gardens (Auckland),4.089009,4.089009,-37.000519975028766,174.91268624746564,1770190.9360000002,5903359.977662668,1770190.936,5903359.97765
"POINT (1751668.51165 5888248.09055)",159400,Clarks Beach,2.67358969,2.67358969,-37.13985442839406,174.70766259674076,1751668.5116737245,5888248.09055,1751668.51165,5888248.09055
"POINT (1765390.02905 5899859.6699)",159500,Clendon Park West,0.59408604,0.59408604,-37.03291356727825,174.85952615914493,1765390.0290500005,5899859.669910571,1765390.02905,5899859.6699
"POINT (1768832.99485 5902243.04185)",159600,Hillpark North,0.66048296,0.66048296,-37.010827871783874,174.89768291676393,1768832.9948316286,5902243.041850001,1768832.99485,5902243.04185
"POINT (1765866.0825 5900021.42945)",159700,Clendon Park East,0.46283706,0.46283706,-37.0313721924448,174.86484033740683,1765866.082500001,5900021.429442813,1765866.0825,5900021.42945
"POINT (1755741.97695 5889043.4163)",159800,Karaka Creek,34.78082116,34.78082116,-37.132019036535844,174.75334172946785,1755741.9769661576,5889043.4163,1755741.97695,5889043.4163
"POINT (1766522.54495 5900320.87795)",159900,Rowandale West,0.68821829,0.68821829,-37.028558088377174,174.8721511547047,1766522.544950001,5900320.877963437,1766522.54495,5900320.87795
"POINT (1767300.3603 5900714.47525)",160000,Rowandale East,0.83150553,0.83150553,-37.02487369973822,174.88080410370011,1767300.3602999994,5900714.47526003,1767300.3603,5900714.47525
"POINT (1768307.03955 5901197.848)",160100,Manurewa Central,1.0739926,1.0739926,-37.020338887334795,174.89200763848004,1768307.0395499996,5901197.847979545,1768307.03955,5901197.848
"POINT (1765816.3862 5899203.08925)",160200,Weymouth North,1.01885091,1.01885091,-37.038753881671674,174.86446217436475,1765816.3861785564,5899203.08925,1765816.3862,5899203.08925
"POINT (1769086.6936 5901485.75945)",160300,Hillpark South,1.08741456,1.08741456,-37.017604936468075,174.90070303148988,1769086.693616788,5901485.75945,1769086.6936,5901485.75945
"POINT (1771501.93745 5902371.3618)",160400,Alfriston,1.95225438,1.95225438,-37.00918842333437,174.92763729592727,1771501.9374284057,5902371.3618,1771501.93745,5902371.3618
"POINT (1766948.2512 5899362.11745)",160500,Weymouth East,0.98724324,0.98724324,-37.03712047485707,174.87714753954185,1766948.251182991,5899362.11745,1766948.2512,5899362.11745
"POINT (1767638.61915 5899919.12525)",160600,Leabank,1.48914559,1.48914559,-37.03197908040005,174.88478207303697,1767638.6191271334,5899919.1252500005,1767638.61915,5899919.12525
"POINT (1765794.8515 5898225.7041)",160700,Weymouth South,1.0583023,1.0583023,-37.04756351505644,174.8644355586184,1765794.8514999994,5898225.704077812,1765794.8515,5898225.7041
"POINT (1769407.56555 5900586.41225)",160800,Manurewa East,0.82830357,0.82830357,-37.02564970481996,174.9045104496705,1769407.5655499995,5900586.412269426,1769407.56555,5900586.41225
"POINT (1769029.95805 5899957.00455)",160900,Manurewa South,1.21704371,1.21704371,-37.03138834525827,174.9004087645593,1769029.95805,5899957.004530961,1769029.95805,5899957.00455
"POINT (1770584.42825 5900938.289)",161000,Randwick Park East,0.74726124,0.74726124,-37.02226648755122,174.9176545164232,1770584.4282271797,5900938.289000023,1770584.42825,5900938.289
"POINT (1767145.38265 5897946.44435)",161100,Wattle Downs West,1.47727217,1.47727217,-37.04983990068208,174.87967752466872,1767145.3826270183,5897946.4443500005,1767145.38265,5897946.44435
"POINT (1768412.56415 5899185.11145)",161200,Wattle Downs North,0.55995069,0.55995069,-37.03845362095931,174.8936435764328,1768412.5641460405,5899185.111425,1768412.56415,5899185.11145
"POINT (1770334.35675 5900562.5232)",161300,Randwick Park West,0.70415333,0.70415333,-37.02569727905591,174.91492972549648,1770334.356732259,5900562.523199994,1770334.35675,5900562.5232
"POINT (1764777.1545 5891879.85235)",161400,Kingseat-Karaka,86.68303691,86.68303691,-37.10491626575264,174.8543888398646,1764777.1544999983,5891879.852366284,1764777.1545,5891879.85235
"POINT (1768251.3487 5898287.9044)",161500,Wattle Downs East,1.01653039,1.01653039,-37.046565863676136,174.89203241584343,1768251.3486999997,5898287.9044220615,1768251.3487,5898287.9044
"POINT (1771953.1974 5900622.09635)",161600,Takanini North,5.27797252,5.27797252,-37.02486553890631,174.93310603689375,1771953.1973999997,5900622.096354974,1771953.1974,5900622.09635
"POINT (1770324.92885 5899773.3898)",161700,Takanini Industrial,0.88082534,0.88082534,-37.0328085581396,174.9150023342999,1770324.9288632334,5899773.3898,1770324.92885,5899773.3898
"POINT (1769711.2338 5898542.7313)",161800,Conifer Grove West,1.58524567,1.58524567,-37.04400714050417,174.9083834739824,1769711.233799999,5898542.731306239,1769711.2338,5898542.7313
"POINT (1770361.54755 5898454.86945)",161900,Conifer Grove East,0.64940367,0.64940367,-37.044680885156495,174.91571236183688,1770361.5475499993,5898454.869435502,1770361.54755,5898454.86945
"POINT (1770805.82335 5899039.15205)",162000,Takanini West,0.68632776,0.68632776,-37.03933615569514,174.920573029711,1770805.8233500011,5899039.152050307,1770805.82335,5899039.15205
"POINT (1772368.91155 5898796.24365)",162100,Takanini South,2.31946523,2.31946523,-37.04123881674181,174.93819522487263,1772368.9115593089,5898796.243650001,1772368.91155,5898796.24365
"POINT (1771499.2417 5897847.46535)",162200,Takanini Central,1.0758688,1.0758688,-37.04994590644905,174.92863763227763,1771499.2416844382,5897847.465349996,1771499.2417,5897847.46535
"POINT (1776855.387 5898176.54345)",162300,Ardmore,44.27039069,44.27039069,-37.04598697188205,174.98876158653965,1776855.387012348,5898176.54345,1776855.387,5898176.54345
"POINT (1755639.55785 5880087.17955)",162400,Glenbrook,53.15871459,53.15871459,-37.212731205648716,174.75405406254873,1755639.5578500004,5880087.179569682,1755639.55785,5880087.17955
"POINT (1770501.54935 5895293.12055)",162500,Hingaia,3.61458122,3.61458122,-37.07314053291501,174.91800302601638,1770501.5493302918,5895293.12055,1770501.54935,5895293.12055
"POINT (1772846.15845 5897914.09355)",162600,Takanini South East,1.46830602,1.46830602,-37.04909847814761,174.9437615029068,1772846.1584346737,5897914.09355,1772846.15845,5897914.09355
"POINT (1791485.9887 5905658.26315)",162700,Kawakawa Bay-Orere,208.77629104,208.77629104,-36.975720131720685,175.15128175429257,1791485.988722158,5905658.26315,1791485.9887,5905658.26315
"POINT (1771983.0667 5897232.4582)",162800,Papakura West,0.56017307,0.56017307,-37.055398067246415,174.9342164531662,1771983.0666999985,5897232.458189828,1771983.0667,5897232.4582
"POINT (1782626.44955 5901060.94135)",162900,Clevedon,49.97409979,49.97409979,-37.018897284152324,175.05292076680254,1782626.4495309223,5901060.94135,1782626.44955,5901060.94135
"POINT (1773247.41605 5897044.1606)",163000,Papakura North,1.24878307,1.24878307,-37.05686180739098,174.94847195519844,1773247.4160500015,5897044.160608402,1773247.41605,5897044.1606
"POINT (1771902.07125 5895616.8589)",163100,Pahurehure,1.20706182,1.20706182,-37.06996815107807,174.93367553451623,1771902.071249999,5895616.858918946,1771902.07125,5895616.8589
"POINT (1772621.41595 5896146.68265)",163200,Papakura Central,1.56524225,1.56524225,-37.0650627299192,174.94164128755358,1772621.4159581373,5896146.68265,1772621.41595,5896146.68265
"POINT (1774781.583 5897466.26355)",163300,Papakura North East,1.48813302,1.48813302,-37.052774463650444,174.9656190320485,1774781.5830015647,5897466.26355,1774781.583,5897466.26355
"POINT (1771131.38305 5894286.79495)",163400,Karaka Lakes,3.32961391,3.32961391,-37.082091967635634,174.925313813826,1771131.3830500003,5894286.7949692765,1771131.38305,5894286.79495
"POINT (1774425.8868 5896689.73435)",163500,Papakura Kelvin,1.0170488,1.0170488,-37.05983645103912,174.96180111963068,1774425.886799998,5896689.734374037,1774425.8868,5896689.73435
"POINT (1773759.4811 5895836.51485)",163600,Papakura Massey Park,0.89410414,0.89410414,-37.067646865463466,174.95450717705413,1773759.4810750012,5895836.514837645,1773759.4811,5895836.51485
"POINT (1772190.58845 5894490.4242)",163700,Rosehill,1.5450669,1.5450669,-37.080063427501855,174.93717752478673,1772190.5884500002,5894490.424174702,1772190.58845,5894490.4242
"POINT (1763418.5791 5883991.1149)",163800,Patumahoe,34.3789767,34.3789767,-37.17622837121149,174.84082871418875,1763418.579093677,5883991.1149,1763418.5791,5883991.1149
"POINT (1775891.5243 5896855.0407)",163900,Papakura East,2.01763956,2.01763956,-37.05807350416281,174.97823783351365,1775891.5242827171,5896855.0407,1775891.5243,5896855.0407
"POINT (1773314.30305 5894811.2987)",164000,Opaheke,1.10860606,1.10860606,-37.076965519010685,174.94973883414087,1773314.3030732148,5894811.2987,1773314.30305,5894811.2987
"POINT (1774568.347 5895334.8379)",164100,Papakura Industrial,1.53812909,1.53812909,-37.07201623870426,174.9637172937965,1774568.3469944485,5895334.8379,1774568.347,5895334.8379
"POINT (1775805.86695 5895801.2455)",164200,Red Hill,2.10299758,2.10299758,-37.06758315269663,174.97752147740496,1775805.8669608575,5895801.2455,1775805.86695,5895801.2455
"POINT (1772185.92105 5891258.8993)",164300,Drury,10.39171466,10.39171466,-37.10917747437045,174.9378665624988,1772185.9210500002,5891258.899305141,1772185.92105,5891258.8993
"POINT (1752848.5423 5876590.9687)",164400,Tamakae,1.34096253,1.34096253,-37.24469360367332,174.7233294058757,1752848.5422999999,5876590.9687185,1752848.5423,5876590.9687
"POINT (1754345.65175 5876766.7077)",164500,Hamilton Estate,2.25936313,2.25936313,-37.24286339102234,174.74016545638193,1754345.651761291,5876766.7077,1754345.65175,5876766.7077
"POINT (1775240.5766 5891101.92535)",164600,Drury Rural,36.01984545,36.01984545,-37.11002487801685,174.97226347484545,1775240.5766000005,5891101.9253280815,1775240.5766,5891101.92535
"POINT (1753329.0919 5875372.27185)",164700,Waiuku Central,1.13129482,1.13129482,-37.25559501717952,174.72899618968754,1753329.0919000055,5875372.2718603,1753329.0919,5875372.27185
"POINT (1753801.00865 5874957.708)",164800,Waiuku East,0.83260925,0.83260925,-37.259252376811304,174.73440113774922,1753801.0086400993,5874957.708000001,1753801.00865,5874957.708
"POINT (1754815.22495 5875099.83285)",164900,Kendallvale,2.14461839,2.14461839,-37.2578037818798,174.74580397793733,1754815.224973088,5875099.83285,1754815.22495,5875099.83285
"POINT (1763118.22125 5879467.94615)",165000,Puni,38.19125809,38.19125809,-37.21703227646881,174.8384351581559,1763118.2212299893,5879467.94615,1763118.22125,5879467.94615
"POINT (1772009.07585 5885493.3491)",165100,Ramarama,43.61323226,43.61323226,-37.16115217792419,174.9372015725265,1772009.0758389425,5885493.349099999,1772009.07585,5885493.3491
"POINT (1785315.55635 5894446.2521)",165200,Hunua,77.83522901,77.83522901,-37.077958240783744,175.08476098300753,1785315.5563597279,5894446.2521,1785315.55635,5894446.2521
"POINT (1768190.1034 5883502.87675)",165300,Pukekohe North West,4.78268248,4.78268248,-37.17977995503855,174.89466102221195,1768190.1034,5883502.876765622,1768190.1034,5883502.87675
"POINT (1770811.1652 5883402.72555)",165400,Anselmi Ridge,7.53407825,7.53407825,-37.18020648968908,174.92419510164973,1770811.1651764126,5883402.72555,1770811.1652,5883402.72555
"POINT (1767495.9974 5880866.50935)",165500,Pukekohe West,2.20726084,2.20726084,-37.20365636242096,174.88743710661373,1767495.9974000002,5880866.509343669,1767495.9974,5880866.50935
"POINT (1769622.96865 5882571.02335)",165600,Cape Hill,0.71737513,0.71737513,-37.18791597653063,174.91100566812736,1769622.9686321118,5882571.02335,1769622.96865,5882571.02335
"POINT (1768197.40815 5880563.6139)",165700,Rosa Birch Park,0.79170524,0.79170524,-37.20625902314687,174.8954053176411,1768197.4081588439,5880563.6139,1768197.40815,5880563.6139
"POINT (1769856.78575 5881532.2274)",165800,Rooseville Park,1.34580916,1.34580916,-37.19723207651753,174.9138748419645,1769856.7857499998,5881532.227380147,1769856.78575,5881532.2274
